PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Yulin, S; Trost, M; Schwinde, S; Schroder, S				Yulin, Sergiy; Trost, Marcus; Schwinde, Stefan; Schroeder, Sven			Coatings with barrier layers for extreme-short wavelengths EUV lithography for the semiconductor industry and beyond	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article							THERMAL-STABILITY; MO-SI; REFLECTANCE; TRANSITION; ROUGHNESS	Over the last few decades, remarkable progress has been made in the field of multilayer coatings for the EUV spectral region, mainly due to the demands of EUV lithography for the semiconductor industry. The progress is associated with a deep understanding of the multilayer film growth, application of advanced smoothing technologies for multilayer interfaces, as well as the development of modern deposition and characterization techniques. The projection optics precisely coated by Mo/Si mirrors with 70 % reflectivity is the heart of the performance of industrial EUVL steppers recently developed by ASML for high-volume chip production. While the EUVL at 13.5 nm has just launched into the market, the first high-performance LaN/B multilayer mirrors with reflectivity up to 61 % were developed for the next emerging lithography generation with a reduced wavelength of 6.6 nm. Recent technological progress in EUVL optics and radiation sources triggered the development of compact microscopes in the water window spectral range (2.4 - 4.4 nm). The optimization of the multilayer design and deposition process of Cr/V, Cr/Sc and Cr/C mirrors resulted in reflectivity of 14.5% at 2.42 nm, 27.0 % at 3.16 nm, and 15,6% at a wavelength of 4.42 nm, respectively. These promising and still not limiting results indicate a large potential for future application of multilayer coated optics in various application fields such as microscopy in the water window, plasma diagnostics, spectroscopy, and astrophysics.	[Yulin, Sergiy] Fraunhofer IOF, Opt Coatings Dept, Jena, Germany; [Trost, Marcus] Fraunhofer IOF, Opt Coatings Dept, Surface & Thin Film Characterizat Grp, Jena, Germany; [Schwinde, Stefan] Fraunhofer Inst Appl Opt & Precis Engn, Working Grp Coatings Space & Precis Opt, Jena, Germany; [Schroeder, Sven] Fraunhofer IOF, Funct Surfaces & Coatings Dept, Jena, Germany; [Schroeder, Sven] IOF, Characterizat Grp, Jena, Germany		Yulin, S (通讯作者)，Fraunhofer Inst Appl Opt & Precis Engn IOF, Funct Surfaces & Coatings Dept, Albert Einstein Str 7, D-07745 Jena, Germany.	sergiy.yulin@iof.fraunhofer.de			Cymer Inc.; Intel Corp.Intel Corporation; Carl Zeiss SMT AG.; Fraunhofer-Gesellschaft	The authors gratefully acknowledge the financial support from Cymer Inc., Intel Corp., Carl Zeiss SMT AG., and Fraunhofer-Gesellschaft. We also would like to thank Christian Laubis and his colleagues (PTB, Berlin), Eric Gullikson (LBLN) for the EUV reflectivity characterization, Ute Kaiser (University, Ulm) for the HTEM studies, and Michael Scheler and Thomas Muller (IOF) for the technical support.	Abbe E, 1873, ARCH MIKROSK ANAT, P9; Bajt S, 2002, OPT ENG, V41, P1797, DOI 10.1117/1.1489426; Bajt S, 2001, J APPL PHYS, V90, P1017, DOI 10.1063/1.1381559; Barbee TW, 1998, MATER RES SOC SYMP P, V524, P145, DOI 10.1557/PROC-524-145; Braun S, 2002, JPN J APPL PHYS 1, V41, P4074, DOI 10.1143/JJAP.41.4074; Feigl T, 2008, PROC SPIE, V7077, DOI 10.1117/12.802322; Kaiser N., 2008, P SPIE, V7101, p71010Z; Kemp K, 2006, CR PHYS, V7, P875, DOI 10.1016/j.crhy.2006.10.002; KONDRATENKO VV, 1993, APPL OPTICS, V32, P1811, DOI 10.1364/AO.32.001811; Kuznetsov DS, 2015, OPT LETT, V40, P3778, DOI 10.1364/OL.40.003778; LaPedus M., 2020, EUVS UNCERTAIN FUTUR; Legall H, 2013, J PHYS CONF SER, V463, DOI 10.1088/1742-6596/463/1/012013; Myers DW, 2005, SOLID STATE TECHNOL, V48, P67; Naujok P, 2017, THIN SOLID FILMS, V642, P252, DOI 10.1016/j.tsf.2017.09.033; Perske M, 2010, VAK FORSCH PRAX, V22, P17, DOI 10.1002/vipr.201090031; Schroder S, 2010, APPL OPTICS, V49, P1503, DOI 10.1364/AO.49.001503; Schurmann M, 2011, PROC SPIE, V8077, DOI 10.1117/12.891803; Stearns D.G., 1991, P SPIE, V1547, P2; Trost M, 2018, SPRINGER SER SURF SC, V64, P377, DOI 10.1007/978-3-319-75325-6_14; Trost M, 2012, PROC SPIE, V8501, DOI 10.1117/12.929887; Trost M, 2014, OPT ENG, V53, DOI 10.1117/1.OE.53.9.092013; Trost M, 2011, APPL OPTICS, V50, pC148, DOI 10.1364/AO.50.00C148; Yulin, 2012, EUVL WORKSH MAUI 7 J; Yulin, 2009, EUVL S PRAG 20 OCT; Yulin S, 2006, MICROELECTRON ENG, V83, P692, DOI 10.1016/j.mee.2006.01.126; Yulin S, 2005, P SOC PHOTO-OPT INS, V5751, P1155, DOI 10.1117/12.617535; Yulin S, 2002, J APPL PHYS, V92, P1216, DOI 10.1063/1.1487919; Yulin S., 2009, MULTILAYER INTERFERE, P225	28	0	0	7	7	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					24	29		10.1002/vipr.202100766			6	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400007
J	Blasek, G				Blasek, Gerhard			Coating, Modification and Characterization of Polymer Surfaces The NDVaK with a Focus on Sensor Technology was also convincing in its virtual Version	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					42	45		10.1002/vipr.202170308			4	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900011
J	Hatton, PJ; Davies, S; Wardropper, CL				Hatton, P. J.; Davies, S.; Wardropper, C. L.			Threshold Ionisation Mass Spectrometry (TIMS)	VAKUUM IN FORSCHUNG UND PRAXIS			English	Article									[Hatton, P. J.; Wardropper, C. L.] Hiden Analyt, Warrington, Cheshire, England; [Davies, S.] Univ Liverpool, Liverpool, Merseyside, England		Hatton, PJ (通讯作者)，420 Europa Blvd, Warrington WAS 7UN, Cheshire, England.	info@hiden.co.uk					Davies S., IEEE NPSS 36 INT C P; FOX RE, 1954, J CHEM PHYS, V22, P2059, DOI 10.1063/1.1739992; FOX RE, 1955, REV SCI INSTRUM, V26, P1101, DOI 10.1063/1.1715198; Kim Y-K., 2004, NIST STANDARD REFERE, DOI [10.18434/T4KK5C, DOI 10.18434/T4KK5C]; KIM YK, 1994, PHYS REV A, V50, P3954, DOI 10.1103/PhysRevA.50.3954; Seymour D. L, 2014, 61 INT S EXH BALT US; WANNIER GH, 1953, PHYS REV, V90, P817, DOI 10.1103/PhysRev.90.817	7	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					19	23		10.1002/vipr.202100762			5	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900005
J	Markanic, J				Markanic, Jasmin			Vacuum Technology for the District Heating Network Thermal Water Degassing System with resource-free Claw Pump	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item								Vacuum generation with integrated pressure measurement - Relevance of different measuring locations for the monitoring of compact equipment Vacuum generation and vacuum pressure measurement are considered two completely different vacuum technological systems. In a few components, however, both aspects are combined in one component. For example, an ion getter pump can not only generate vacuum, but also detect vacuum pressure - similar to a cold cathode ionization vacuum tube. Although an analogy can also be made between a turbomolecular pump and a spinning rotor gauge, in this case it is at best a pressure indication and not a vacuum measurement. In this case, simple vacuum transmitters should be operated with today's powerful turbopump electronics. Especially for applications requiring the smallest possible sizes and operation via a single interface, the integration of vacuum pressure measurement into vacuum generation can prove extremely useful. This contribution shows options for compact integration of pressure measurement for turbomolecular pumps with drag stage and evaluates the significance of a pressure measurement at the flood connection.	[Markanic, Jasmin] Busch Vacuum Solut, Maulburg, Germany		Markanic, J (通讯作者)，Busch Vacuum Solut, Maulburg, Germany.							0	0	0	0	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					34	35		10.1002/vipr.202170305			2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900008
J	Willke, P				Willke, Philip			Gaede Prize 2022 for Philip Willke Individual Measurement of quantum mechanical Properties developed to Maturity	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					25	25					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800023
J	[Anonymous]				[Anonymous]			World Record for Perovskite Silicon Tandem Cells The 30 Percent Mark is now within Reach for these Cell Types	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					15	16					2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800012
J	[Anonymous]				[Anonymous]			Neutrons with an oscillating Shape Precisely determining Form Factors of Neutron in previously inaccessible Energy Ranges	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Ablikim M, 2021, NAT PHYS, V17, P1200, DOI 10.1038/s41567-021-01345-6	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					18	18					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800016
J	[Anonymous]				[Anonymous]			Submerged: Underwater Plasma for CO2 Recycling Time-resolved Photographs of the Plasma Ignition in Water support new Hypotheses	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	1	1	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					15	15					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400022
J	Rogner, FH; Fertey, J; Ulbert, S; Thoma, M				Roegner, Frank-Holm; Fertey, Jasmin; Ulbert, Sebastian; Thoma, Martin			Accelerated Electrons instead of Chemistry: Inactivating Pathogens in Milliseconds Frank-Holm Roegner, Jasmin Fertey, Sebastian Ulbert and Martin Thoma received Fraunhofer-Prize	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					17	17					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900020
J	Ardenne, V				Ardenne, Von			Klaus Loeffler welcomes von Ardenne to the Management: "The Profitability and Efficiency of Products are largely determined by their Surfaces."	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	FEB	2021	33	1					8	8					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	QI5DT					2022-05-01	WOS:000618998700005
J	Ye, J				Ye, Jun			Herbert Walther Award 2022 for Jun Ye Pioneering Contributions in the field of Quantum Optics were recognized	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					25	25					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800024
J	[Anonymous]				[Anonymous]			Intensification of the Cooperation between Technical University of Braunschweig and Fraunhofer Institute for Surface Engineering and Thin Films Dr. Michael Thomas becomes Honorary Professor of the Faculty of Mechanical Engineering	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					16	16					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900019
J	[Anonymous]				[Anonymous]			Sputter Layers on Mars High-precision optical Filter System helps Perseverance using Dust Analysis	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					6	6					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900002
J	[Anonymous]				[Anonymous]			Sirius relies on Vacuum Technology from Germany Beginning of Long-term Collaboration between the Brazilian Synchrotron-Light Laboratory LNLS and Pfeiffer Vacuum	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					9	9					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900006
J	[Anonymous]				[Anonymous]			Extremely thin Crystals as Laser Light Sources Laser Emission from a Semiconductor with three Layers of Atoms detected at Room Temperature	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Shan HY, 2021, NAT COMMUN, V12, DOI 10.1038/s41467-021-26715-9	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					20	20					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800018
J	Oehr, C				Oehr, Christian			Roll-to-Roll technologies at work - for functionalized surfaces	VAKUUM IN FORSCHUNG UND PRAXIS			English	Editorial Material									[Oehr, Christian] Fraunhofer Inst Grenzflachen & Bioverfahrenstech, Stuttgart, Germany; [Oehr, Christian] R2R Net, Las Vegas, NV 89135 USA		Oehr, C (通讯作者)，Fraunhofer Inst Grenzflachen & Bioverfahrenstech, Stuttgart, Germany.; Oehr, C (通讯作者)，R2R Net, Las Vegas, NV 89135 USA.							0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					45	45					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK					2022-05-01	WOS:000687336200014
J	Schmidt, U; Beier, M; Bergner, K; Kapell, P				Schmidt, Uwe; Beier, Matthias; Bergner, Klaus; Kapell, Peter			Innovations in Optics and Vacuum - for a Future on Earth and in Space Know-how, Inventiveness and Courage as the Basis of our Economic Strength - three Companies distinguished for their Top Developments in Profile	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material									[Schmidt, Uwe; Kapell, Peter] Jena Optron, Jena, Germany; [Beier, Matthias] Spaceoptix, Jena, Germany; Vacom, Jena, Germany		Schmidt, U (通讯作者)，Jena Optron, Jena, Germany.							0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					18	25					8	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK					2022-05-01	WOS:000687336200010
J	Voss, G				Voss, Gerhard			Learned is learned Part 15: The Pump-out Time of a Container in a High Vacuum	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material												gerhard.voss@leybold.com					Bernhardt K.-H., 2014, VACUUM TECHNOLOGY CO, P55; Umrath W., 2016, GRUNDLAGEN VAKUUMTEC, P186; Voss G., FORSCHUNG PRAXIS, V33, P37; Voss G, 2020, VAK FORSCH PRAX, V32, P25	4	1	1	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					43	45					3	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800029
J	[Anonymous]				[Anonymous]			Microscope for 3D Quantum Systems New Technology developed for Quantum Gas Microscope	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material																	Asteria L, 2021, NATURE, V599, P571, DOI 10.1038/s41586-021-04011-2	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					24	24					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800022
J	Kleinen, L				Kleinen, Lisa			At the Nanometer Limit Structure Reduction requires real Innovation	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material												vip-journal@wiley.com						0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					3	3		10.1002/vipr.202170501			1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ		Bronze			2022-05-01	WOS:000708985400002
J	[Anonymous]				[Anonymous]			20 Years of Plasma Research on the ISS The first Phase of Planet Formation can be adjusted in Zero Gravity	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					10	11					2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900007
J	[Anonymous]				[Anonymous]			Atoms are the new Photons Quantum Entangled Atomic Beams allow Experiments that were previously reserved for Photons	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Borselli F, 2021, PHYS REV LETT, V126, DOI 10.1103/PhysRevLett.126.083603	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					18	19					2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900014
J	[Anonymous]				[Anonymous]			Speed Limit in the Quantum World The fastest possible Transport of a Cesium-Atom is also relevant for Quantum Computing	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Lam MR, 2021, PHYS REV X, V11, DOI 10.1103/PhysRevX.11.011035	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					23	23					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900019
J	Wielsch, P; Kreuter, A; Schopphoff, A				Wielsch, Pascal; Kreuter, Alexander; Schopphoff, Andreas			Balancing technology for Turbopump Rotors Laser Ablation even more efficiently eliminates uneven Mass Distribution	VAKUUM IN FORSCHUNG UND PRAXIS			German	Article								Balancing technology of turbopump rotors - laser ablation corrects non-uniform mass distribution more efficiently Since the invention of the turbo-pump in 1958, there have already been numerous improvements and refinements. One aspect that has a major influence on the lifetime and performance of the turbopump is the balance quality of the rotor. This parameter can be influenced by various technologies. In practice, every rotating component has a certain unbalance, which cannot be completely avoided. Thus, there is an absolute necessity to reduce the unbalance of the fast rotating rotors with appropriate measures. This will later enable operation with as little vibration as possible. The latest and most efficient method is the laser balancing presented in this article.	[Wielsch, Pascal] Pfeiffer Vacuum, F&E, Asslar, Germany; [Kreuter, Alexander] Pfeiffer Vacuum, Asslar, Germany; [Kreuter, Alexander] Turbopumpe, Asslar, Germany; [Schopphoff, Andreas] Vakuumtechnischem, Asslar, Germany		Schopphoff, A (通讯作者)，Pfeiffer Vacuum GmbH, Berliner Str 43, D-35614 Asslar, Germany.	andreas.schopphoff@pfeiffer-vacuum.de					Barfuss H, 2018, VAK FORSCH PRAX, V30, P20, DOI 10.1002/vipr.201800692; DIN ISO, MECH SCHWINGUNGEN AU, V1925, P2002; Hergeth M., Deutschland Patent, Patent No. [EP 3 795 839 A1 28.09.2017, 3795839128092017]; Kellenberger W., 1987, ELASTISCHES WUCHTEN, P317; Rippl A., Verfahren und Vorrichtung zum Wuchten eines Rotors einer Vakuumpumpe, sowie Vakuumpumpe, Deutschland Patent, Patent No. [EP 2 916 009 A3 03.03.2015, 2916009303032015]; Schneider H., 2013, AUSWUCHTTECHNIK, P48	6	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					34	39		10.1002/vipr.202100767			6	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400009
J	[Anonymous]				[Anonymous]			Photovoltaics: Export Market shows new Dynamics New Orders pick up again, strong Sales Growth expected for 2022	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	OCT	2021	33	5					11	11					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	WJ3YZ					2022-05-01	WOS:000708985400019
J	[Anonymous]				[Anonymous]			High Stroke Rate for the Fuel Cell On the Way to a continuous Production Line	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	JUN	2021	33	3					8	8					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	SN4QB					2022-05-01	WOS:000658274900013
J	Kockritz, G				Koeckritz, Grit			Von Carlowitz and Sustainability How Principles formulated 300 Years ago are implemented today with Vacuum- and Coating Technologies	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material									[Koeckritz, Grit] Europa Forsch Gesell Dunne Schichten eV, Vakuum Forsch & Praxis, Dresden, Germany		Kockritz, G (通讯作者)，Europa Forsch Gesell Dunne Schichten eV, Vakuum Forsch & Praxis, Dresden, Germany.							0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					3	3					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900001
J	[Anonymous]				[Anonymous]			New Options for Synchrotron-Sources Laser-manipulated Bunched Electrons emit intense Light Pulses	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																	Deng XJ, 2021, NATURE, V590, DOI 10.1038/s41586-021-03203-0	1	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	APR	2021	33	2					16	16					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	RI2LK					2022-05-01	WOS:000636740900012
J	[Anonymous]				[Anonymous]			Plasma for clean Water Research Project tests physical Processes for Water Treatment	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	DEC	2021	33	6					9	9					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	XL3GF					2022-05-01	WOS:000728034800003
J	Kleinen, L				Kleinen, Lisa			Vacuum Everywhere .. and more often HiPIMS Technology than expected	VAKUUM IN FORSCHUNG UND PRAXIS			German	Editorial Material												vip-journal@wiley.com						0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					3	3					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK					2022-05-01	WOS:000687336200001
J	[Anonymous]				[Anonymous]			Precise Microscope for high-resolution Images and Analyzes A New Type of Scanning Electron Microscope enables expanded Material Testing at the Bielefeld University of Applied Sciences	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					6	7					2	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK					2022-05-01	WOS:000687336200002
J	[Anonymous]				[Anonymous]			New Supercomputer for KIT Computer HoreKa is ranked 52nd on the Top 500 in List of the fastest Computers	VAKUUM IN FORSCHUNG UND PRAXIS			German	News Item																		0	0	0	0	0	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-076X	1522-2454		VAK FORSCH PRAX	Vak. Forsch. Prax.	AUG	2021	33	4					8	8					1	Engineering, Mechanical	Emerging Sources Citation Index (ESCI)	Engineering	UD6SK					2022-05-01	WOS:000687336200003
